id,feature,abs_proto_diff
JVASP-152697,MagpieData minimum GSvolume_pa,1.4662424571483395
JVASP-152697,MagpieData mean GSvolume_pa,1.4407301956239944
JVASP-152697,avg_dev local difference in Electronegativity,1.264324732980684
JVASP-152697,MagpieData mean Electronegativity,1.208040757807595
JVASP-152697,MagpieData mode GSvolume_pa,1.0651117100021095
JVASP-152697,maximum CN_VoronoiNN,0.8985589115628537
JVASP-152697,0-norm,0.832765265469053
JVASP-152697,avg_dev local difference in MendeleevNumber,0.7080729106846129
JVASP-152697,minimum local difference in Electronegativity,0.6262077899939098
JVASP-152697,MagpieData mean AtomicWeight,0.5025773790791728
JVASP-109240,minimum local difference in GSvolume_pa,1.7653128343172344
JVASP-109240,avg_dev local difference in GSvolume_pa,1.2573899498207646
JVASP-109240,minimum local difference in GSbandgap,1.0352554027281775
JVASP-109240,MagpieData mode GSbandgap,1.003842006635939
JVASP-109240,MagpieData mean Electronegativity,0.8532577250224729
JVASP-109240,MagpieData mean NpUnfilled,0.7880296580595456
JVASP-109240,avg_dev local difference in Electronegativity,0.6891120428746582
JVASP-109240,MagpieData avg_dev GSvolume_pa,0.6666412532950656
JVASP-109240,minimum local difference in NpValence,0.6616323059079826
JVASP-109240,minimum local difference in CovalentRadius,0.6141148677367099
JVASP-110308,avg_dev local difference in Electronegativity,1.6465287163327482
JVASP-110308,MagpieData mean Electronegativity,1.0140684234661155
JVASP-110308,avg_dev local difference in CovalentRadius,0.9745022740754166
JVASP-110308,mean CN_VoronoiNN,0.7067719654055576
JVASP-110308,avg_dev local difference in SpaceGroupNumber,0.6925300301476067
JVASP-110308,MagpieData mode GSbandgap,0.6636791518658702
JVASP-110308,avg_dev local difference in NpValence,0.6410981059549206
JVASP-110308,avg_dev neighbor distance variation,0.5901713653687897
JVASP-110308,mean neighbor distance variation,0.5164182282093404
JVASP-110308,MagpieData mean GSvolume_pa,0.5036055280577701
JVASP-41165,avg_dev local difference in Electronegativity,1.5521321316094232
JVASP-41165,MagpieData mode GSbandgap,1.3440048614060076
JVASP-41165,minimum local difference in NUnfilled,1.2465920072368712
JVASP-41165,compound possible,1.0809136651072992
JVASP-41165,avg_dev local difference in NpValence,1.0054109432760023
JVASP-41165,minimum local difference in GSbandgap,0.9460796647733135
JVASP-41165,avg_dev local difference in MendeleevNumber,0.8588549722595542
JVASP-41165,MagpieData mean NUnfilled,0.8503560616306134
JVASP-41165,MagpieData avg_dev Number,0.826476010981035
JVASP-41165,avg_dev local difference in AtomicWeight,0.785550646520675
JVASP-106878,MagpieData mode GSbandgap,1.3440048614060076
JVASP-106878,MagpieData mean Electronegativity,1.1823951109055757
JVASP-106878,compound possible,1.0809136651072992
JVASP-106878,mean ordering parameter shell 1,1.0609550182475327
JVASP-106878,avg_dev local difference in Electronegativity,0.8098064365709645
JVASP-106878,MagpieData mode NpUnfilled,0.7216534091204232
JVASP-106878,MagpieData minimum Column,0.6743467016611573
JVASP-106878,10-norm,0.6198841344046914
JVASP-106878,avg_dev local difference in MeltingT,0.5799973991008188
JVASP-106878,minimum local difference in GSbandgap,0.5682860180990661
JVASP-155575,avg_dev local difference in Electronegativity,1.8863527037334515
JVASP-155575,minimum local difference in GSvolume_pa,1.654661652220979
JVASP-155575,avg_dev local difference in CovalentRadius,1.2086350087721218
JVASP-155575,mean ordering parameter shell 1,1.1416596153474534
JVASP-155575,avg_dev neighbor distance variation,0.8285129506998243
JVASP-155575,avg_dev local difference in MeltingT,0.807289487513458
JVASP-155575,avg_dev local difference in NValence,0.7086934882805179
JVASP-155575,MagpieData avg_dev Number,0.688196147596057
JVASP-155575,minimum neighbor distance variation,0.6643386608312318
JVASP-155575,MagpieData mode NsValence,0.6433474562153096
JVASP-85352,avg_dev local difference in Electronegativity,1.5149212142796866
JVASP-85352,MagpieData mode GSbandgap,1.3440048614060076
JVASP-85352,avg_dev local difference in NpValence,1.2661448048163884
JVASP-85352,avg_dev local difference in MendeleevNumber,1.1627507634132876
JVASP-85352,avg_dev local difference in CovalentRadius,1.1282715026365646
JVASP-85352,MagpieData mean Electronegativity,1.1127507257728413
JVASP-85352,avg_dev local difference in Column,1.0191499233594288
JVASP-85352,mean ordering parameter shell 1,0.9897758516978197
JVASP-85352,MagpieData mode NpUnfilled,0.7216534091204232
JVASP-85352,MagpieData avg_dev NpUnfilled,0.7196048798086547
JVASP-92684,minimum local difference in GSbandgap,1.4700856989794355
JVASP-92684,MagpieData mode GSbandgap,1.3440048614060076
JVASP-92684,minimum neighbor distance variation,0.9585931943647672
JVASP-92684,avg_dev local difference in GSvolume_pa,0.9581446755280902
JVASP-92684,MagpieData minimum NpUnfilled,0.729837471924635
JVASP-92684,MagpieData mean Electronegativity,0.6474682166147581
JVASP-92684,avg_dev local difference in Electronegativity,0.6349975144977603
JVASP-92684,MagpieData maximum GSvolume_pa,0.5941788151560768
JVASP-92684,minimum local difference in NdValence,0.5852663882297683
JVASP-92684,minimum local difference in Row,0.5679362670532011
JVASP-91546,MagpieData mode NsValence,1.2866949124306193
JVASP-91546,avg_dev local difference in Electronegativity,1.2832739013809586
JVASP-91546,avg_dev CN_VoronoiNN,1.1862028375737639
JVASP-91546,avg_dev local difference in GSvolume_pa,0.9398520560701233
JVASP-91546,minimum local difference in GSbandgap,0.8380774542385165
JVASP-91546,avg_dev local difference in NdValence,0.8310585890075566
JVASP-91546,avg_dev local difference in NpUnfilled,0.7393042995876553
JVASP-91546,mean ordering parameter shell 1,0.7190610995962632
JVASP-91546,MagpieData avg_dev Number,0.7038943171114234
JVASP-91546,minimum local difference in NdValence,0.6886958948649635
JVASP-47962,MagpieData mode Column,2.4837719288744524
JVASP-47962,MagpieData mode NsValence,2.144491520717699
JVASP-47962,avg_dev local difference in Electronegativity,1.6745852802444199
JVASP-47962,MagpieData mode NpUnfilled,1.4433068182408464
JVASP-47962,10-norm,1.107918459087868
JVASP-47962,avg_dev local difference in MendeleevNumber,0.8763231229701801
JVASP-47962,MagpieData mode NValence,0.8625443665565342
JVASP-47962,avg_dev local difference in NpValence,0.7493560535868589
JVASP-47962,avg_dev local difference in NpUnfilled,0.7295630357883204
JVASP-47962,mean ordering parameter shell 1,0.7236480636736755
JVASP-133421,MagpieData mode GSbandgap,1.3440048614060076
JVASP-133421,avg_dev local difference in Electronegativity,0.9254400738333364
JVASP-133421,minimum local difference in GSbandgap,0.838302626391727
JVASP-133421,MagpieData maximum GSvolume_pa,0.8142471616094742
JVASP-133421,MagpieData mean Electronegativity,0.7797172200763396
JVASP-133421,avg_dev local difference in NpValence,0.7559544927134412
JVASP-133421,MagpieData mode NpUnfilled,0.7216534091204232
JVASP-133421,maximum CN_VoronoiNN,0.6870936084328173
JVASP-133421,MagpieData mean NpUnfilled,0.6650036250026569
JVASP-133421,MagpieData mean GSmagmom,0.6639069593186633
JVASP-32584,0-norm,1.9431189527611243
JVASP-32584,avg_dev local difference in Electronegativity,1.417932935352604
JVASP-32584,minimum neighbor distance variation,1.3643484425398948
JVASP-32584,mean ordering parameter shell 1,1.192697295921712
JVASP-32584,avg_dev local difference in SpaceGroupNumber,1.1280500548957735
JVASP-32584,avg_dev local difference in MeltingT,1.0974209869247673
JVASP-32584,MagpieData minimum GSbandgap,1.0393737135411425
JVASP-32584,minimum local difference in NsUnfilled,1.0220794195717189
JVASP-32584,avg_dev local difference in NpValence,0.8284101361655326
JVASP-32584,minimum local difference in GSbandgap,0.8000640787957539
JVASP-24364,MagpieData mode GSbandgap,1.3440048614060076
JVASP-24364,avg_dev local difference in Electronegativity,1.3408496708492876
JVASP-24364,minimum local difference in Row,1.1846941798446489
JVASP-24364,0-norm,0.9715594763805621
JVASP-24364,avg_dev local difference in MendeleevNumber,0.9342894747610617
JVASP-24364,avg_dev local difference in NpValence,0.9218216874379535
JVASP-24364,minimum local difference in GSbandgap,0.8840380759145028
JVASP-24364,compound possible,0.8647309320858394
JVASP-24364,minimum local difference in Electronegativity,0.8212369905129457
JVASP-24364,MagpieData maximum GSvolume_pa,0.7907892849721169
JVASP-22576,avg_dev local difference in Electronegativity,1.5506864626695354
JVASP-22576,MagpieData mode GSbandgap,1.003842006635939
JVASP-22576,MagpieData mean Electronegativity,0.9472699455981841
JVASP-22576,MagpieData minimum NUnfilled,0.90887763787059
JVASP-22576,0-norm,0.832765265469053
JVASP-22576,minimum local difference in NdUnfilled,0.7520432160552297
JVASP-22576,avg_dev local difference in MeltingT,0.7065790378436589
JVASP-22576,avg_dev local difference in NpValence,0.6766716858472801
JVASP-22576,MagpieData mean NUnfilled,0.6659180425300407
JVASP-22576,MagpieData avg_dev MeltingT,0.6659087520589789
JVASP-22586,avg_dev local difference in Electronegativity,1.5558506197825683
JVASP-22586,avg_dev local difference in CovalentRadius,1.0930156487447373
JVASP-22586,avg_dev local difference in NpValence,1.0080841608909
JVASP-22586,MagpieData mean Electronegativity,0.9526081396160297
JVASP-22586,MagpieData mode GSbandgap,0.8337605792509046
JVASP-22586,avg_dev local difference in GSvolume_pa,0.7681973217818072
JVASP-22586,avg_dev local difference in SpaceGroupNumber,0.7592456533203817
JVASP-22586,minimum local difference in GSvolume_pa,0.6550092285062254
JVASP-22586,minimum local difference in GSbandgap,0.5685018102667692
JVASP-22586,MagpieData avg_dev GSvolume_pa,0.5529682256618393
JVASP-48971,minimum local difference in Electronegativity,1.448384871938901
JVASP-48971,avg_dev local difference in SpaceGroupNumber,1.4255627988512778
JVASP-48971,minimum local difference in NpValence,1.4182104485143108
JVASP-48971,0-norm,1.3879421091150885
JVASP-48971,mean ordering parameter shell 1,1.3484291437879357
JVASP-48971,minimum local difference in SpaceGroupNumber,1.186571007817919
JVASP-48971,minimum local difference in CovalentRadius,1.1736438666002484
JVASP-48971,maximum CN_VoronoiNN,1.141172846519002
JVASP-48971,MagpieData mode NsUnfilled,1.0073903767350627
JVASP-48971,avg_dev CN_VoronoiNN,0.9649881482294289
JVASP-12906,avg_dev local difference in Electronegativity,1.1812966801061764
JVASP-12906,MagpieData mode GSbandgap,1.1739234340209734
JVASP-12906,MagpieData mean Electronegativity,1.0240233427796062
JVASP-12906,avg_dev local difference in NpUnfilled,0.9238363497763514
JVASP-12906,MagpieData range NdValence,0.7538034614770591
JVASP-12906,MagpieData mean NpUnfilled,0.7102579690486944
JVASP-12906,MagpieData avg_dev MeltingT,0.7006000463938384
JVASP-12906,avg_dev local difference in MeltingT,0.6984592257117206
JVASP-12906,MagpieData mode NpUnfilled,0.6494880682083809
JVASP-12906,MagpieData avg_dev NpUnfilled,0.617533123217175
JVASP-22608,MagpieData mode GSbandgap,1.1739234340209732
JVASP-22608,MagpieData mean Electronegativity,1.121842361629667
JVASP-22608,mean ordering parameter shell 1,1.0318395470506985
JVASP-22608,compound possible,0.8647309320858395
JVASP-22608,avg_dev local difference in Electronegativity,0.8518893211725451
JVASP-22608,avg_dev local difference in NpValence,0.8313116412467099
JVASP-22608,MagpieData minimum Column,0.8092160419933888
JVASP-22608,MagpieData mean NpUnfilled,0.7492813925125311
JVASP-22608,MagpieData range NUnfilled,0.6955588363464863
JVASP-22608,MagpieData range NdUnfilled,0.6924635783654682
JVASP-90616,MagpieData mode GSbandgap,1.3440048614060076
JVASP-90616,mean ordering parameter shell 1,1.2711008337736462
JVASP-90616,avg_dev local difference in Electronegativity,1.2452907337001702
JVASP-90616,MagpieData minimum MendeleevNumber,1.1304890470090356
JVASP-90616,MagpieData mean Electronegativity,1.1279321300817153
JVASP-90616,avg_dev local difference in NpValence,1.1253545927793314
JVASP-90616,minimum local difference in Row,0.9684091270106645
JVASP-90616,MagpieData range NdUnfilled,0.9232847711539577
JVASP-90616,MagpieData mean NpUnfilled,0.8133726010287341
JVASP-90616,mean CN_VoronoiNN,0.8129119264275635
JVASP-8281,avg_dev local difference in Electronegativity,1.6246759384223934
JVASP-8281,mean ordering parameter shell 1,1.390714349723484
JVASP-8281,MagpieData mode GSbandgap,1.3440048614060076
JVASP-8281,MagpieData mean Electronegativity,1.0729253503749778
JVASP-8281,avg_dev local difference in CovalentRadius,0.8126120222862738
JVASP-8281,MagpieData mean NpUnfilled,0.7801518492080611
JVASP-8281,MagpieData mode NpUnfilled,0.7216534091204232
JVASP-8281,MagpieData avg_dev Number,0.6727733057643108
JVASP-8281,10-norm,0.6660924978687552
JVASP-8281,avg_dev local difference in NpValence,0.6054588340931665
JVASP-24426,avg_dev local difference in Electronegativity,1.791995405759626
JVASP-24426,minimum local difference in Row,1.4769675519042669
JVASP-24426,avg_dev local difference in CovalentRadius,1.0426251264781248
JVASP-24426,MagpieData mean Electronegativity,0.9310887496630702
JVASP-24426,MagpieData range NdUnfilled,0.8655794729568353
JVASP-24426,MagpieData maximum MeltingT,0.8633116792540438
JVASP-24426,avg_dev local difference in NdValence,0.8027033977502224
JVASP-24426,MagpieData range NdValence,0.7797966842866129
JVASP-24426,avg_dev local difference in NpValence,0.7605379992963652
JVASP-24426,avg_dev local difference in Column,0.7112498138490575
JVASP-24674,minimum local difference in Electronegativity,1.1683773082155722
JVASP-24674,mean neighbor distance variation,1.158445831466976
JVASP-24674,MagpieData maximum CovalentRadius,1.1396452972536424
JVASP-24674,avg_dev local difference in CovalentRadius,0.9810299729773626
JVASP-24674,minimum neighbor distance variation,0.9773255528148077
JVASP-24674,avg_dev local difference in SpaceGroupNumber,0.9609417823174145
JVASP-24674,avg_dev local difference in Electronegativity,0.9210348688709586
JVASP-24674,minimum local difference in Column,0.8760249646011248
JVASP-24674,mean ordering parameter shell 1,0.8755811554368054
JVASP-24674,avg_dev local difference in GSvolume_pa,0.7940921606235463
JVASP-29965,MagpieData mode GSbandgap,1.3440048614060076
JVASP-29965,MagpieData mean Electronegativity,1.1996352159584165
JVASP-29965,avg_dev neighbor distance variation,1.0713269607445755
JVASP-29965,avg_dev CN_VoronoiNN,1.0610663850467599
JVASP-29965,avg_dev local difference in NpUnfilled,0.9563590142713474
JVASP-29965,minimum local difference in Row,0.8825191163869567
JVASP-29965,avg_dev local difference in Column,0.862645737322908
JVASP-29965,mean neighbor distance variation,0.7994165727383635
JVASP-29965,MagpieData maximum SpaceGroupNumber,0.7459868796130658
JVASP-29965,avg_dev local difference in MendeleevNumber,0.7278679472541971
JVASP-135998,avg_dev CN_VoronoiNN,1.3514747166452317
JVASP-135998,minimum local difference in GSvolume_pa,0.9049401417733951
JVASP-135998,minimum local difference in Electronegativity,0.9046042706111119
JVASP-135998,minimum local difference in CovalentRadius,0.8804927665668894
JVASP-135998,MagpieData mean Electronegativity,0.863216480452732
JVASP-135998,mean neighbor distance variation,0.6938961575209526
JVASP-135998,MagpieData mode GSbandgap,0.6835322186003447
JVASP-135998,mean CN_VoronoiNN,0.6590518564552788
JVASP-135998,avg_dev local difference in GSvolume_pa,0.5970317527977753
JVASP-135998,MagpieData minimum GSvolume_pa,0.5787637962166553
JVASP-96152,avg_dev local difference in Electronegativity,1.6928954154461033
JVASP-96152,MagpieData mode GSbandgap,1.1739234340209734
JVASP-96152,avg_dev local difference in MendeleevNumber,1.0462659796200466
JVASP-96152,avg_dev local difference in NpValence,0.9555102912458104
JVASP-96152,MagpieData mean Electronegativity,0.8897330900719629
JVASP-96152,avg_dev local difference in Column,0.8108743590684835
JVASP-96152,avg_dev local difference in NpUnfilled,0.7573569192481335
JVASP-96152,MagpieData mean NpUnfilled,0.7524475931992521
JVASP-96152,MagpieData avg_dev MeltingT,0.6613764409331632
JVASP-96152,MagpieData mode NpUnfilled,0.6494880682083809
JVASP-21502,MagpieData mode GSbandgap,1.1739234340209734
JVASP-21502,avg_dev local difference in MendeleevNumber,1.1274692460542508
JVASP-21502,avg_dev local difference in Electronegativity,1.1198417297274892
JVASP-21502,minimum local difference in Electronegativity,0.9723631547948798
JVASP-21502,minimum local difference in NsUnfilled,0.8716486858006791
JVASP-21502,MagpieData maximum AtomicWeight,0.8559041715020463
JVASP-21502,MagpieData range NdUnfilled,0.8367268238582741
JVASP-21502,MagpieData mean Electronegativity,0.8101793929761929
JVASP-21502,minimum local difference in GSbandgap,0.7902647216366534
JVASP-21502,MagpieData range NdValence,0.753803461477059
JVASP-136340,MagpieData minimum GSvolume_pa,1.9929523287171245
JVASP-136340,MagpieData mean Electronegativity,1.219963571117967
JVASP-136340,MagpieData mode GSvolume_pa,1.1682195488882445
JVASP-136340,MagpieData avg_dev GSvolume_pa,1.1595043186876897
JVASP-136340,0-norm,1.1103536872920707
JVASP-136340,mean ordering parameter shell 1,0.961438890299644
JVASP-136340,minimum local difference in GSvolume_pa,0.9613373473739844
JVASP-136340,minimum local difference in CovalentRadius,0.9169538166601332
JVASP-136340,MagpieData mean GSvolume_pa,0.7230609994483684
JVASP-136340,10-norm,0.6951390946635423
JVASP-79618,avg_dev neighbor distance variation,1.0189452148657216
JVASP-79618,MagpieData mean Electronegativity,0.9853551920568195
JVASP-79618,minimum local difference in GSbandgap,0.9173124711513501
JVASP-79618,MagpieData mode GSbandgap,0.8337605792509046
JVASP-79618,avg_dev CN_VoronoiNN,0.7212519484475242
JVASP-79618,avg_dev local difference in CovalentRadius,0.7037987388850974
JVASP-79618,compound possible,0.6485481990643797
JVASP-79618,avg_dev local difference in Electronegativity,0.6481203281950141
JVASP-79618,minimum local difference in Electronegativity,0.6107361539746569
JVASP-79618,MagpieData mean GSvolume_pa,0.5619023322984658
JVASP-106208,minimum local difference in Electronegativity,1.0450476037899108
JVASP-106208,MagpieData mean Electronegativity,0.974645731809716
JVASP-106208,minimum local difference in CovalentRadius,0.9492865326905635
JVASP-106208,MagpieData maximum NValence,0.6777134604365302
JVASP-106208,compound possible,0.6485481990643797
JVASP-106208,MagpieData mode GSvolume_pa,0.5702044180765212
JVASP-106208,minimum local difference in GSbandgap,0.5119124364086309
JVASP-106208,MagpieData mode GSbandgap,0.493597724480836
JVASP-106208,avg_dev local difference in NdValence,0.4897918059972751
JVASP-106208,avg_dev local difference in NpUnfilled,0.4838156711931323
JVASP-26528,avg_dev local difference in GSvolume_pa,1.225862289057606
JVASP-26528,compound possible,1.0809136651072992
JVASP-26528,MagpieData mean Electronegativity,0.9964252004431411
JVASP-26528,avg_dev local difference in CovalentRadius,0.9016477872654483
JVASP-26528,avg_dev local difference in Electronegativity,0.8389337762379885
JVASP-26528,MagpieData avg_dev GSvolume_pa,0.8292393370823996
JVASP-26528,minimum local difference in CovalentRadius,0.8152426019255397
JVASP-26528,minimum local difference in Electronegativity,0.7694381750048818
JVASP-26528,MagpieData mode GSvolume_pa,0.6939312410579183
JVASP-26528,minimum local difference in GSvolume_pa,0.5615840860089452
JVASP-145724,maximum CN_VoronoiNN,1.4672194945890213
JVASP-145724,avg_dev CN_VoronoiNN,1.3569726523196413
JVASP-145724,MagpieData mean Electronegativity,1.0974847849962692
JVASP-145724,MagpieData range NdValence,1.0397289123821505
JVASP-145724,avg_dev local difference in MeltingT,0.9383901550186793
JVASP-145724,minimum local difference in Electronegativity,0.8787999205480196
JVASP-145724,avg_dev neighbor distance variation,0.8562916403456848
JVASP-145724,MagpieData mode GSvolume_pa,0.8543721952049824
JVASP-145724,mean CN_VoronoiNN,0.8063310564440691
JVASP-145724,MagpieData maximum MeltingT,0.6977450558354601
JVASP-8698,MagpieData mean Electronegativity,1.6392549873814646
JVASP-8698,avg_dev local difference in SpaceGroupNumber,1.4591958478133011
JVASP-8698,MagpieData minimum GSvolume_pa,1.3937191653153513
JVASP-8698,minimum local difference in GSbandgap,1.3911726556357185
JVASP-8698,minimum local difference in GSvolume_pa,1.3546514782022396
JVASP-8698,minimum local difference in SpaceGroupNumber,1.2067849067488166
JVASP-8698,avg_dev local difference in GSvolume_pa,1.141419800719493
JVASP-8698,avg_dev local difference in Electronegativity,1.1190493413393883
JVASP-8698,MagpieData mode GSvolume_pa,1.0919176572429035
JVASP-8698,avg_dev CN_VoronoiNN,1.0615393203453904
JVASP-53618,avg_dev local difference in Electronegativity,1.6514273126391124
JVASP-53618,compound possible,0.8647309320858395
JVASP-53618,minimum local difference in Electronegativity,0.8493261699883757
JVASP-53618,MagpieData mode GSbandgap,0.8337605792509046
JVASP-53618,avg_dev CN_VoronoiNN,0.8209316594098337
JVASP-53618,avg_dev local difference in MendeleevNumber,0.7980394306195882
JVASP-53618,MagpieData minimum MendeleevNumber,0.7897937177734359
JVASP-53618,mean neighbor distance variation,0.774003999459104
JVASP-53618,MagpieData mean Electronegativity,0.7546498818697458
JVASP-53618,minimum local difference in MeltingT,0.7295900105755946
JVASP-154628,avg_dev local difference in Electronegativity,1.643782730901635
JVASP-154628,MagpieData mode GSbandgap,1.3440048614060076
JVASP-154628,avg_dev local difference in NpValence,1.0526594449072222
JVASP-154628,MagpieData mean Electronegativity,0.9513261625754734
JVASP-154628,MagpieData range NdValence,0.883769575524828
JVASP-154628,avg_dev local difference in CovalentRadius,0.8822282031208055
JVASP-154628,MagpieData mean NpUnfilled,0.8199255477959004
JVASP-154628,avg_dev local difference in NpUnfilled,0.7718117116391361
JVASP-154628,MagpieData mode NpUnfilled,0.7216534091204232
JVASP-154628,MagpieData maximum MeltingT,0.7203330737447096
JVASP-136562,avg_dev local difference in SpaceGroupNumber,1.6796592457736916
JVASP-136562,MagpieData mean Electronegativity,1.0352436683475417
JVASP-136562,avg_dev CN_VoronoiNN,1.029892467063349
JVASP-136562,avg_dev local difference in NpUnfilled,1.025923672545114
JVASP-136562,maximum CN_VoronoiNN,0.9103256896799784
JVASP-136562,avg_dev neighbor distance variation,0.9058712381832745
JVASP-136562,avg_dev local difference in CovalentRadius,0.8932129005460253
JVASP-136562,minimum local difference in MeltingT,0.6869574212280767
JVASP-136562,avg_dev local difference in Electronegativity,0.6828574636554474
JVASP-136562,minimum local difference in Column,0.6788847725767115
JVASP-103156,minimum local difference in CovalentRadius,1.679467710110072
JVASP-103156,minimum local difference in Electronegativity,1.5401507032505046
JVASP-103156,minimum local difference in GSvolume_pa,1.3355182473978047
JVASP-103156,MagpieData minimum GSvolume_pa,1.1058528969738317
JVASP-103156,MagpieData mode GSvolume_pa,1.0651117100021095
JVASP-103156,avg_dev local difference in GSvolume_pa,1.0186720040518429
JVASP-103156,minimum local difference in Row,0.9859508959351162
JVASP-103156,MagpieData mean Electronegativity,0.9843399948586269
JVASP-103156,compound possible,0.8647309320858395
JVASP-103156,MagpieData avg_dev GSvolume_pa,0.814274121872971
JVASP-34358,compound possible,1.5132791311502192
JVASP-34358,minimum local difference in Electronegativity,1.1209113104604613
JVASP-34358,minimum local difference in GSvolume_pa,1.0968982170199422
JVASP-34358,minimum local difference in CovalentRadius,1.0579426684929252
JVASP-34358,avg_dev local difference in GSvolume_pa,0.9831902861817374
JVASP-34358,MagpieData mean Electronegativity,0.8477174682521526
JVASP-34358,MagpieData mode GSvolume_pa,0.5702044180765212
JVASP-34358,MagpieData mean GSvolume_pa,0.5431481769827253
JVASP-34358,avg_dev local difference in CovalentRadius,0.4977528313240742
JVASP-34358,MagpieData mode GSbandgap,0.4935977244808359
JVASP-95484,avg_dev local difference in Electronegativity,2.3103667437063
JVASP-95484,MagpieData minimum GSvolume_pa,1.3147858706656423
JVASP-95484,avg_dev local difference in SpaceGroupNumber,1.306837207248023
JVASP-95484,avg_dev local difference in MeltingT,1.276120306480786
JVASP-95484,avg_dev local difference in NpValence,1.267101813202784
JVASP-95484,avg_dev neighbor distance variation,1.2124354271764848
JVASP-95484,avg_dev local difference in Column,1.1840906342787298
JVASP-95484,MagpieData maximum CovalentRadius,1.0977939162810506
JVASP-95484,MagpieData mean GSvolume_pa,1.083754992726444
JVASP-95484,MagpieData mean Electronegativity,1.0241313328275052
JVASP-127589,MagpieData mode GSbandgap,1.1739234340209734
JVASP-127589,minimum neighbor distance variation,1.1321714181261153
JVASP-127589,avg_dev neighbor distance variation,1.062083580260533
JVASP-127589,MagpieData avg_dev GSvolume_pa,0.9902722453747774
JVASP-127589,0-norm,0.9715594763805618
JVASP-127589,avg_dev local difference in Electronegativity,0.8651488985161415
JVASP-127589,compound possible,0.8647309320858395
JVASP-127589,MagpieData mean Electronegativity,0.7664113034601803
JVASP-127589,MagpieData mean NpUnfilled,0.740635229098793
JVASP-127589,mean ordering parameter shell 1,0.673304059089021
JVASP-22601,avg_dev local difference in Electronegativity,1.5067961462586754
JVASP-22601,avg_dev local difference in GSvolume_pa,0.9570287509722561
JVASP-22601,avg_dev local difference in CovalentRadius,0.9433482088308689
JVASP-22601,MagpieData mean Electronegativity,0.9374832038230765
JVASP-22601,minimum local difference in GSvolume_pa,0.9190054418595967
JVASP-22601,minimum local difference in CovalentRadius,0.8541084310207407
JVASP-22601,minimum local difference in Electronegativity,0.8047234619811228
JVASP-22601,MagpieData avg_dev GSvolume_pa,0.7413599246958986
JVASP-22601,MagpieData mode GSvolume_pa,0.6939312410579183
JVASP-22601,avg_dev local difference in MeltingT,0.6419794657106819
JVASP-128331,avg_dev local difference in Electronegativity,2.2853874587406935
JVASP-128331,MagpieData minimum GSvolume_pa,1.5271649394325126
JVASP-128331,avg_dev local difference in CovalentRadius,1.3839752036936708
JVASP-128331,avg_dev local difference in NpValence,1.0198420328753997
JVASP-128331,minimum local difference in Electronegativity,1.0130397924386925
JVASP-128331,avg_dev local difference in GSvolume_pa,0.9797460827359296
JVASP-128331,avg_dev local difference in NpUnfilled,0.9779732236138203
JVASP-128331,MagpieData avg_dev NpUnfilled,0.8235697907665285
JVASP-128331,MagpieData avg_dev GSvolume_pa,0.712237396232229
JVASP-128331,MagpieData mean Electronegativity,0.6345371797363059
JVASP-58960,avg_dev local difference in NpValence,1.163797350060162
JVASP-58960,avg_dev local difference in Electronegativity,1.1511652417520157
JVASP-58960,MagpieData mean Electronegativity,1.1068774214345072
JVASP-58960,MagpieData mean NpUnfilled,0.8915493433691959
JVASP-58960,compound possible,0.8647309320858395
JVASP-58960,avg_dev neighbor distance variation,0.8495018458739385
JVASP-58960,MagpieData minimum NUnfilled,0.8439578065941192
JVASP-58960,MagpieData mode GSbandgap,0.8337605792509046
JVASP-58960,mean ordering parameter shell 1,0.7690231989459494
JVASP-58960,avg_dev local difference in CovalentRadius,0.7204312177192712
JVASP-106189,minimum neighbor distance variation,1.6143894749951424
JVASP-106189,mean neighbor distance variation,1.594265863161548
JVASP-106189,avg_dev CN_VoronoiNN,1.1176036632119846
JVASP-106189,MagpieData mode NsValence,1.0722457603588496
JVASP-106189,MagpieData mean Electronegativity,0.9183072567461081
JVASP-106189,minimum local difference in MeltingT,0.6629764377180962
JVASP-106189,10-norm,0.6627085674272508
JVASP-106189,MagpieData mode NpUnfilled,0.5773227272963386
JVASP-106189,minimum local difference in Electronegativity,0.5608267996959864
JVASP-106189,0-norm,0.5551768436460355
JVASP-109443,minimum local difference in NsUnfilled,1.423054248832773
JVASP-109443,minimum local difference in CovalentRadius,1.2805209243582065
JVASP-109443,minimum local difference in Electronegativity,1.26325021867802
JVASP-109443,MagpieData mean Electronegativity,0.9928049626468989
JVASP-109443,compound possible,0.8647309320858395
JVASP-109443,MagpieData mean GSvolume_pa,0.8465417093017316
JVASP-109443,MagpieData mode GSvolume_pa,0.8176580640393154
JVASP-109443,minimum local difference in Row,0.7089743671701502
JVASP-109443,avg_dev local difference in NdValence,0.6898001366748916
JVASP-109443,minimum local difference in SpaceGroupNumber,0.6515422507067652
JVASP-98874,avg_dev local difference in Electronegativity,1.8141348503540167
JVASP-98874,MagpieData maximum GSvolume_pa,1.520772092724659
JVASP-98874,range local difference in NfValence,1.1596104073776166
JVASP-98874,avg_dev local difference in CovalentRadius,1.0540945188325854
JVASP-98874,MagpieData mode GSbandgap,1.003842006635939
JVASP-98874,avg_dev local difference in NpValence,0.9990987274422385
JVASP-98874,MagpieData minimum MendeleevNumber,0.8827106257467812
JVASP-98874,MagpieData mean NpUnfilled,0.8410438032941103
