id,feature,abs_z
JVASP-135747,MagpieData minimum Column,3.2336756808663067
JVASP-135747,MagpieData maximum MeltingT,2.1764951136160384
JVASP-135747,MagpieData minimum MendeleevNumber,2.1413330755141162
JVASP-135747,MagpieData mean Column,2.0155388922735202
JVASP-135747,MagpieData maximum AtomicWeight,1.9131153200552584
JVASP-135747,MagpieData avg_dev Column,1.744822582794301
JVASP-135747,mean CN_VoronoiNN,1.6893223341172692
JVASP-100629,avg_dev local difference in GSvolume_pa,4.012655191327786
JVASP-100629,MagpieData avg_dev GSvolume_pa,3.91805166315289
JVASP-100629,MagpieData maximum GSvolume_pa,3.2342010394252028
JVASP-100629,minimum local difference in Electronegativity,3.0693473646481477
JVASP-100629,minimum local difference in CovalentRadius,2.8705453802308383
JVASP-100629,avg_dev local difference in Electronegativity,2.255893701945533
JVASP-100629,avg_dev local difference in CovalentRadius,2.196556912222681
JVASP-100629,avg_dev local difference in MendeleevNumber,1.93761528277834
JVASP-100629,minimum local difference in NpValence,1.819987739389676
JVASP-100629,MagpieData maximum MeltingT,1.7330753789402644
JVASP-127536,avg_dev local difference in Electronegativity,3.9096578754236093
JVASP-127536,avg_dev local difference in NpValence,3.1556781886262875
JVASP-127536,avg_dev local difference in Column,2.939563057142108
JVASP-127536,MagpieData mean Electronegativity,2.693033918939803
JVASP-127536,MagpieData maximum CovalentRadius,2.4120374581230837
JVASP-127536,avg_dev local difference in SpaceGroupNumber,2.1638319311798586
JVASP-127536,MagpieData maximum AtomicWeight,1.9131153200552584
JVASP-127536,avg_dev neighbor distance variation,1.8552846236486131
JVASP-127536,mean neighbor distance variation,1.7499741501683213
JVASP-127536,MagpieData range NdValence,1.6725222956445078
JVASP-9391,minimum local difference in Electronegativity,2.916421864022123
JVASP-9391,minimum local difference in NsUnfilled,2.743251964153639
JVASP-9391,minimum local difference in NpValence,2.1712543809583704
JVASP-9391,minimum local difference in SpaceGroupNumber,1.9121180471671613
JVASP-9391,minimum local difference in CovalentRadius,1.765844077562757
JVASP-9391,avg_dev local difference in MendeleevNumber,1.5973087575322695
JVASP-9391,MagpieData mean Electronegativity,1.5403034730750158
JVASP-9391,compound possible,1.491237471689864
JVASP-9391,avg_dev local difference in Electronegativity,1.4768385792903416
JVASP-9391,MagpieData avg_dev Column,1.2628521375667525
JVASP-57501,avg_dev local difference in Electronegativity,3.263042770480642
JVASP-57501,avg_dev local difference in NpValence,3.1788695238192637
JVASP-57501,MagpieData mean Electronegativity,2.8508525351875376
JVASP-57501,avg_dev local difference in SpaceGroupNumber,2.181274289322606
JVASP-57501,avg_dev local difference in MeltingT,1.6358839170968849
JVASP-57501,MagpieData mean GSmagmom,1.5582426218053096
JVASP-57501,MagpieData mean Column,1.526463045638842
JVASP-57501,compound possible,1.491237471689864
JVASP-57501,MagpieData maximum CovalentRadius,1.446243244473334
JVASP-57501,10-norm,1.4376066405678252
JVASP-108056,avg_dev local difference in Electronegativity,3.2205360130429
JVASP-108056,MagpieData mean Electronegativity,2.7592159193017562
JVASP-108056,range local difference in NfValence,2.4620493598908837
JVASP-108056,MagpieData minimum Column,2.4244654082112036
JVASP-108056,avg_dev local difference in AtomicWeight,2.201991175918859
JVASP-108056,avg_dev local difference in NpUnfilled,2.106861673256098
JVASP-108056,avg_dev local difference in NpValence,2.0062251911933973
JVASP-108056,avg_dev local difference in NdValence,1.9637048695114232
JVASP-108056,MagpieData mean Column,1.8199085536196487
JVASP-108056,MagpieData maximum NValence,1.799732211963139
JVASP-102301,MagpieData minimum Column,2.4244654082112036
JVASP-102301,range local difference in NfValence,2.39745903430114
JVASP-102301,minimum local difference in Electronegativity,2.2776199788201232
JVASP-102301,MagpieData mean Electronegativity,2.0363048384250373
JVASP-102301,minimum local difference in NdValence,2.0342633603240783
JVASP-102301,MagpieData avg_dev Number,1.983132887590802
JVASP-102301,avg_dev local difference in AtomicWeight,1.8511899512915682
JVASP-102301,minimum local difference in Row,1.8396507839795124
JVASP-102301,MagpieData maximum NValence,1.799732211963139
JVASP-102301,avg_dev local difference in NValence,1.7371625811567342
JVASP-100928,avg_dev local difference in GSvolume_pa,4.321646140845801
JVASP-100928,MagpieData maximum GSvolume_pa,3.2342010394252028
JVASP-100928,minimum local difference in Electronegativity,3.0285689514759686
JVASP-100928,MagpieData avg_dev GSvolume_pa,2.943562408496901
JVASP-100928,minimum local difference in CovalentRadius,2.860175289763181
JVASP-100928,avg_dev local difference in MendeleevNumber,2.053735441848488
JVASP-100928,avg_dev local difference in Electronegativity,2.046160925299317
JVASP-100928,avg_dev local difference in CovalentRadius,1.9275733227668725
JVASP-100928,minimum local difference in NpValence,1.9024993402571242
JVASP-100928,avg_dev local difference in Column,1.7150007228936166
JVASP-86554,0-norm,2.943450943911764
JVASP-86554,MagpieData mean Electronegativity,2.465073695470854
JVASP-86554,avg_dev local difference in MeltingT,2.4512967934474594
JVASP-86554,MagpieData maximum MeltingT,2.2798170458858977
JVASP-86554,MagpieData minimum Column,2.154728650659503
JVASP-86554,range local difference in NfValence,1.9033869124608331
JVASP-86554,MagpieData mean Column,1.7220933842927129
JVASP-86554,avg_dev local difference in AtomicWeight,1.7140037941447162
JVASP-86554,MagpieData maximum NValence,1.658542914327476
JVASP-86554,avg_dev CN_VoronoiNN,1.6134971252717634
JVASP-22530,avg_dev neighbor distance variation,3.892350848801132
JVASP-22530,mean neighbor distance variation,2.705196660408859
JVASP-22530,avg_dev local difference in MendeleevNumber,2.6927534915156306
JVASP-22530,minimum local difference in NsUnfilled,2.373612343863339
JVASP-22530,MagpieData avg_dev Column,2.200678270844687
JVASP-22530,avg_dev local difference in Electronegativity,2.175133058482199
JVASP-22530,minimum local difference in Column,2.134918137343545
JVASP-22530,minimum local difference in GSbandgap,1.9893570525198274
JVASP-22530,mean CN_VoronoiNN,1.9137996732949447
JVASP-22530,MagpieData maximum AtomicWeight,1.8447038685182644
JVASP-10775,0-norm,2.943450943911764
JVASP-10775,avg_dev neighbor distance variation,2.799574756624847
JVASP-10775,MagpieData maximum MeltingT,2.2798170458858977
JVASP-10775,avg_dev local difference in MeltingT,2.257112125328026
JVASP-10775,avg_dev local difference in GSvolume_pa,2.044585377685428
JVASP-10775,avg_dev local difference in Electronegativity,1.957533234986892
JVASP-10775,avg_dev local difference in CovalentRadius,1.8075587762428103
JVASP-10775,MagpieData mean Electronegativity,1.7639404523200775
JVASP-10775,MagpieData maximum GSvolume_pa,1.6821596653429405
JVASP-10775,compound possible,1.491237471689864
JVASP-133798,MagpieData maximum SpaceGroupNumber,8.082859725996604
JVASP-133798,MagpieData minimum GSbandgap,4.3701159878956215
JVASP-133798,MagpieData minimum Column,2.963938923314606
JVASP-133798,mean ordering parameter shell 1,2.1269994881136998
JVASP-133798,MagpieData maximum CovalentRadius,2.0579129131181757
JVASP-133798,MagpieData minimum MendeleevNumber,1.9864726663165888
JVASP-133798,MagpieData maximum MeltingT,1.8660599079822455
JVASP-133798,maximum CN_VoronoiNN,1.730704699325644
JVASP-133798,MagpieData mean Column,1.7220933842927129
JVASP-133798,MagpieData maximum AtomicWeight,1.707859359623707
JVASP-31809,MagpieData mode GSbandgap,4.994147045296065
JVASP-31809,mean neighbor distance variation,3.2051523290201946
JVASP-31809,MagpieData mode NsUnfilled,3.02766068919251
JVASP-31809,0-norm,2.943450943911764
JVASP-31809,avg_dev neighbor distance variation,2.6083980679267667
JVASP-31809,MagpieData avg_dev Column,1.8607856633696962
JVASP-31809,mean ordering parameter shell 1,1.8138657711070656
JVASP-31809,MagpieData mean Electronegativity,1.6658422801859396
JVASP-31809,MagpieData mode NsValence,1.6519539708464759
JVASP-31809,minimum local difference in NpValence,1.591586520719837
JVASP-95008,MagpieData avg_dev GSvolume_pa,3.948758263409463
JVASP-95008,minimum local difference in GSvolume_pa,3.568903158985195
JVASP-95008,minimum local difference in Electronegativity,2.7083712459554237
JVASP-95008,minimum local difference in CovalentRadius,2.325950111741736
JVASP-95008,MagpieData maximum GSvolume_pa,2.2265348762548696
JVASP-95008,minimum local difference in NsUnfilled,2.15314794697572
JVASP-95008,MagpieData avg_dev Column,1.795707895111033
JVASP-95008,minimum local difference in Column,1.7647102313359109
JVASP-95008,MagpieData mode NsValence,1.6519539708464759
JVASP-95008,minimum local difference in NpValence,1.5837675810647478
JVASP-93549,MagpieData minimum Column,2.694202165762905
JVASP-93549,avg_dev local difference in NValence,2.6823909572987428
JVASP-93549,avg_dev local difference in AtomicWeight,2.342203494296402
JVASP-93549,MagpieData mean Electronegativity,2.2433357113521732
JVASP-93549,MagpieData avg_dev Number,2.198431288955009
JVASP-93549,minimum local difference in NfValence,2.0221177741642804
JVASP-93549,minimum local difference in NValence,1.9658834916159122
JVASP-93549,MagpieData maximum NValence,1.940921509598802
JVASP-93549,MagpieData minimum MendeleevNumber,1.909042461717825
JVASP-93549,MagpieData mean Column,1.8199085536196487
JVASP-112579,MagpieData mode GSbandgap,4.994147045296065
JVASP-112579,MagpieData mode NsUnfilled,3.02766068919251
JVASP-112579,0-norm,2.943450943911764
JVASP-112579,minimum local difference in Column,2.0434352453274593
JVASP-112579,MagpieData avg_dev Column,1.9170148107791387
JVASP-112579,avg_dev neighbor distance variation,1.9122844640536654
JVASP-112579,avg_dev local difference in Electronegativity,1.806281623820195
JVASP-112579,avg_dev local difference in SpaceGroupNumber,1.6592993124883055
JVASP-112579,MagpieData mode NsValence,1.6519539708464759
JVASP-112579,minimum local difference in NpValence,1.574062879223723
JVASP-114925,minimum local difference in NdValence,2.7942484363633335
JVASP-114925,MagpieData minimum Column,2.154728650659503
JVASP-114925,minimum local difference in Electronegativity,2.0192899354976697
JVASP-114925,MagpieData mode NdValence,1.881311590176623
JVASP-114925,minimum local difference in NpValence,1.8501557157156878
JVASP-114925,MagpieData maximum CovalentRadius,1.5750158062933006
JVASP-114925,compound possible,1.491237471689864
JVASP-114925,minimum local difference in GSbandgap,1.4741818022360416
JVASP-114925,MagpieData minimum MendeleevNumber,1.4444612341252423
JVASP-114925,MagpieData maximum MeltingT,1.4221316508743855
JVASP-57849,avg_dev local difference in Electronegativity,3.7754448629805704
JVASP-57849,avg_dev local difference in MendeleevNumber,2.4072566179809827
JVASP-57849,avg_dev local difference in NpValence,2.350296410920827
JVASP-57849,avg_dev local difference in CovalentRadius,2.2473280293010975
JVASP-57849,avg_dev local difference in Column,2.1035623348875303
JVASP-57849,MagpieData mean Electronegativity,1.9565470431170429
JVASP-57849,avg_dev local difference in SpaceGroupNumber,1.8032132136762093
JVASP-57849,MagpieData range NdUnfilled,1.6179189371725158
JVASP-57849,0-norm,1.5555187301857107
JVASP-57849,MagpieData avg_dev Column,1.5044134143201597
JVASP-138803,MagpieData minimum GSbandgap,5.321007991696068
JVASP-138803,MagpieData maximum CovalentRadius,3.055900267222917
JVASP-138803,MagpieData mean MeltingT,2.9712724369864616
JVASP-138803,MagpieData avg_dev MeltingT,2.8042025886468434
JVASP-138803,MagpieData mode GSbandgap,2.7038972216883526
JVASP-138803,MagpieData minimum Column,2.694202165762905
JVASP-138803,minimum neighbor distance variation,2.6636275808014154
JVASP-138803,mean neighbor distance variation,2.6296553959651456
JVASP-138803,MagpieData maximum MeltingT,2.2798170458858977
JVASP-138803,MagpieData mode NpUnfilled,2.0803095100480364
JVASP-11158,avg_dev local difference in Electronegativity,3.5430984670664962
JVASP-11158,avg_dev local difference in NpValence,2.5883763332828242
JVASP-11158,avg_dev local difference in MendeleevNumber,2.463812188482275
JVASP-11158,avg_dev local difference in SpaceGroupNumber,2.268087583352064
JVASP-11158,MagpieData mean Electronegativity,2.1596183091849164
JVASP-11158,avg_dev local difference in Column,2.02140223366049
JVASP-11158,avg_dev CN_VoronoiNN,1.7702613518553554
JVASP-11158,avg_dev neighbor distance variation,1.758620335209235
JVASP-11158,compound possible,1.491237471689864
JVASP-11158,minimum local difference in Electronegativity,1.2888701156949742
JVASP-136338,MagpieData maximum SpaceGroupNumber,5.877000271220806
JVASP-136338,MagpieData minimum GSbandgap,5.321007991696068
JVASP-136338,MagpieData minimum Column,3.2336756808663067
JVASP-136338,MagpieData mean Electronegativity,2.4130331481776945
JVASP-136338,MagpieData minimum MendeleevNumber,2.1800481778134984
JVASP-136338,MagpieData maximum CovalentRadius,2.122299194028159
JVASP-136338,MagpieData mean Column,2.0155388922735202
JVASP-136338,minimum neighbor distance variation,1.797820647582515
JVASP-136338,MagpieData maximum MeltingT,1.7820236195542938
JVASP-136338,mean ordering parameter shell 1,1.7563967798746685
JVASP-154037,avg_dev local difference in Electronegativity,3.602708228125223
JVASP-154037,avg_dev local difference in CovalentRadius,2.777967842071583
JVASP-154037,avg_dev local difference in GSvolume_pa,2.640592214069153
JVASP-154037,MagpieData mean Electronegativity,2.6166700723683185
JVASP-154037,range local difference in NfValence,2.462049359890884
JVASP-154037,MagpieData maximum GSvolume_pa,2.2265348762548696
JVASP-154037,MagpieData maximum NValence,2.082110807234465
JVASP-154037,avg_dev local difference in AtomicWeight,2.0103963614694966
JVASP-154037,avg_dev local difference in NValence,1.9768025031943437
JVASP-154037,MagpieData maximum MeltingT,1.5974891072224957
JVASP-99413,minimum local difference in Electronegativity,2.8058606875035967
JVASP-99413,range local difference in NfValence,2.4620493598908846
JVASP-99413,minimum local difference in NpValence,1.9206031801101622
JVASP-99413,avg_dev local difference in Electronegativity,1.911221140612029
JVASP-99413,avg_dev local difference in AtomicWeight,1.8416174615656855
JVASP-99413,avg_dev local difference in MendeleevNumber,1.8216440269699747
JVASP-99413,MagpieData maximum NValence,1.799732211963139
JVASP-99413,minimum local difference in CovalentRadius,1.7963181213012296
JVASP-99413,MagpieData mean Electronegativity,1.7797223139448504
JVASP-99413,avg_dev local difference in NdValence,1.7345864741652859
JVASP-134808,avg_dev local difference in GSvolume_pa,4.98572415878573
JVASP-134808,MagpieData maximum GSvolume_pa,3.2342010394252028
JVASP-134808,MagpieData avg_dev GSvolume_pa,3.1159763205346094
JVASP-134808,minimum local difference in Electronegativity,2.8214011301127373
JVASP-134808,avg_dev local difference in CovalentRadius,2.317204082120321
JVASP-134808,minimum local difference in NpValence,2.0453940092905767
JVASP-134808,minimum local difference in CovalentRadius,1.9811630866281547
JVASP-134808,avg_dev local difference in Electronegativity,1.8174504533921263
JVASP-134808,minimum local difference in SpaceGroupNumber,1.7997360024362277
JVASP-134808,MagpieData mean Electronegativity,1.7899041601543821
JVASP-96084,avg_dev local difference in Electronegativity,3.8543010578388768
JVASP-96084,0-norm,2.943450943911764
JVASP-96084,avg_dev local difference in NpValence,2.3284204887778635
JVASP-96084,MagpieData mean Electronegativity,2.2328144702689907
JVASP-96084,avg_dev local difference in SpaceGroupNumber,2.1849933661540253
JVASP-96084,avg_dev local difference in CovalentRadius,2.1837183641273135
JVASP-96084,avg_dev local difference in Column,1.805452979788954
JVASP-96084,avg_dev local difference in GSvolume_pa,1.7882552104234535
JVASP-96084,MagpieData maximum GSvolume_pa,1.6821596653429405
JVASP-96084,MagpieData range NdValence,1.6725222956445078
JVASP-146045,MagpieData maximum GSvolume_pa,3.2342010394252028
JVASP-146045,avg_dev local difference in GSvolume_pa,3.145201906948107
JVASP-146045,avg_dev local difference in Electronegativity,2.7492714640886278
JVASP-146045,avg_dev local difference in NpValence,2.347627137799733
JVASP-146045,MagpieData mean Electronegativity,2.259174138789221
JVASP-146045,avg_dev local difference in SpaceGroupNumber,1.8366627487361036
JVASP-146045,MagpieData maximum CovalentRadius,1.579911958295881
JVASP-146045,0-norm,1.5555187301857107
JVASP-146045,avg_dev local difference in CovalentRadius,1.5348397604792217
JVASP-146045,avg_dev local difference in NdValence,1.4937012252707078
JVASP-128412,MagpieData minimum Column,3.2336756808663067
JVASP-128412,MagpieData maximum SpaceGroupNumber,2.588264356827797
JVASP-128412,MagpieData minimum MendeleevNumber,2.2574783824122617
JVASP-128412,MagpieData mean Column,1.917723722946584
JVASP-128412,MagpieData mode NdValence,1.881311590176623
JVASP-128412,MagpieData avg_dev Column,1.744822582794301
JVASP-128412,avg_dev local difference in Electronegativity,1.7174899973863083
JVASP-128412,MagpieData minimum NpUnfilled,1.5958414081750656
JVASP-128412,MagpieData mode NValence,1.483864351958317
JVASP-128412,minimum local difference in NdValence,1.392755592163878
JVASP-51344,minimum local difference in NsUnfilled,3.3650452556474026
JVASP-51344,minimum local difference in Column,3.3318712270950996
JVASP-51344,avg_dev neighbor distance variation,3.058810355429847
JVASP-51344,minimum local difference in NpValence,2.790289907545634
JVASP-51344,avg_dev local difference in MendeleevNumber,2.660080190277572
JVASP-51344,minimum local difference in Electronegativity,2.598645728902537
JVASP-51344,mean neighbor distance variation,2.3710103683587556
JVASP-51344,minimum local difference in GSbandgap,2.350900672454233
JVASP-51344,MagpieData avg_dev Column,2.200678270844687
JVASP-51344,minimum local difference in SpaceGroupNumber,2.1410835172996
JVASP-127615,avg_dev local difference in Electronegativity,3.3824723973414548
JVASP-127615,avg_dev local difference in CovalentRadius,2.720311820727799
JVASP-127615,MagpieData mean Electronegativity,2.5352153026920687
JVASP-127615,avg_dev local difference in NpValence,2.275294399330727
JVASP-127615,avg_dev local difference in AtomicWeight,2.04795003223609
JVASP-127615,avg_dev local difference in SpaceGroupNumber,1.9504740234821005
JVASP-127615,avg_dev local difference in Column,1.8048378599277017
JVASP-127615,range local difference in NfValence,1.738534223599661
JVASP-127615,MagpieData range NdValence,1.6725222956445078
JVASP-127615,frac d valence electrons,1.526559729201244
JVASP-11572,MagpieData maximum SpaceGroupNumber,8.082859725996604
JVASP-11572,avg_dev local difference in NValence,3.1687307231120783
JVASP-11572,MagpieData mean Electronegativity,3.1216896443610684
JVASP-11572,avg_dev local difference in AtomicWeight,3.0306705802416154
JVASP-11572,MagpieData minimum Column,2.963938923314606
JVASP-11572,avg_dev local difference in Electronegativity,2.2510328699865276
JVASP-11572,MagpieData minimum MendeleevNumber,2.102617973214734
JVASP-11572,MagpieData maximum NValence,2.082110807234465
JVASP-11572,MagpieData mean Column,1.9959758584081333
JVASP-11572,10-norm,1.8256147281020267
JVASP-118784,minimum local difference in Electronegativity,6.000695272288206
JVASP-118784,minimum local difference in Column,4.645534146747264
JVASP-118784,minimum local difference in NsUnfilled,4.453148594604349
JVASP-118784,minimum local difference in CovalentRadius,4.049451325318575
JVASP-118784,minimum local difference in NpValence,3.8735673127978076
JVASP-118784,minimum local difference in SpaceGroupNumber,3.4528782326852085
JVASP-118784,mean ordering parameter shell 1,2.364183185514904
JVASP-118784,MagpieData avg_dev Column,2.200678270844687
JVASP-118784,minimum local difference in GSvolume_pa,2.1365869805752826
JVASP-118784,maximum CN_VoronoiNN,1.9493732857690464
JVASP-8355,avg_dev local difference in Electronegativity,3.8947406673839247
JVASP-8355,avg_dev local difference in NpValence,2.9119736090753667
JVASP-8355,MagpieData mean Electronegativity,2.621760995473084
JVASP-8355,avg_dev local difference in SpaceGroupNumber,2.1834212119677012
JVASP-8355,avg_dev local difference in Column,1.9751265125347197
JVASP-8355,avg_dev CN_VoronoiNN,1.7392835766937003
JVASP-8355,avg_dev local difference in CovalentRadius,1.7310716605110559
JVASP-8355,compound possible,1.491237471689864
JVASP-8355,10-norm,1.4375968032323403
JVASP-8355,MagpieData maximum AtomicWeight,1.297114929718316
JVASP-44070,minimum local difference in SpaceGroupNumber,3.163554718834044
JVASP-44070,MagpieData mode NsUnfilled,3.02766068919251
JVASP-44070,minimum local difference in Electronegativity,2.8736420012785473
JVASP-44070,minimum local difference in NpValence,2.81076731180333
JVASP-44070,mean ordering parameter shell 1,1.9797002504249943
JVASP-44070,minimum local difference in Column,1.7231750980893858
JVASP-44070,MagpieData mode NsValence,1.6519539708464759
JVASP-44070,minimum local difference in CovalentRadius,1.6504974357304951
JVASP-44070,MagpieData avg_dev Column,1.613204798152117
JVASP-44070,maximum CN_VoronoiNN,1.5956468918113642
JVASP-63018,avg_dev local difference in Electronegativity,3.2176719036220693
JVASP-63018,avg_dev local difference in MendeleevNumber,2.9295960002691777
JVASP-63018,avg_dev local difference in Column,2.5514319007995456
JVASP-63018,avg_dev neighbor distance variation,2.428711468648646
JVASP-63018,avg_dev local difference in NpValence,2.0207346929719066
JVASP-63018,MagpieData maximum AtomicWeight,1.9131153200552584
JVASP-63018,MagpieData mean Electronegativity,1.8988499145963658
JVASP-63018,MagpieData range NdValence,1.6725222956445078
JVASP-63018,avg_dev local difference in SpaceGroupNumber,1.6670073070780425
JVASP-63018,avg_dev CN_VoronoiNN,1.600810397909889
JVASP-121011,MagpieData mode GSbandgap,4.994147045296065
JVASP-121011,MagpieData minimum GSbandgap,4.3701159878956215
JVASP-121011,MagpieData mode NsUnfilled,3.02766068919251
JVASP-121011,minimum local difference in GSbandgap,2.4198100100035913
JVASP-121011,MagpieData maximum CovalentRadius,2.0579129131181757
JVASP-121011,avg_dev local difference in Column,2.0383891185895657
JVASP-121011,MagpieData minimum MendeleevNumber,1.9864726663165888
JVASP-121011,MagpieData maximum MeltingT,1.8660599079822455
JVASP-121011,MagpieData maximum AtomicWeight,1.707859359623707
JVASP-121011,MagpieData range NdValence,1.6725222956445078
JVASP-36949,MagpieData mean Electronegativity,2.1360869312784443
JVASP-36949,MagpieData minimum Column,1.8849918931078022
JVASP-36949,avg_dev local difference in Electronegativity,1.73388154446726
JVASP-36949,minimum local difference in NpValence,1.7187884805122096
JVASP-36949,minimum local difference in NdValence,1.713481243232951
JVASP-36949,minimum local difference in Electronegativity,1.6796349292441948
JVASP-36949,avg_dev local difference in NpValence,1.5574267061992997
JVASP-36949,compound possible,1.491237471689864
JVASP-36949,MagpieData mean Column,1.467773944042681
JVASP-36949,minimum local difference in SpaceGroupNumber,1.3236779009367514
JVASP-46700,minimum local difference in Electronegativity,3.4473929817793008
JVASP-46700,MagpieData mode NsUnfilled,3.02766068919251
JVASP-46700,minimum local difference in SpaceGroupNumber,2.2106454935130184
JVASP-46700,minimum local difference in Column,2.178760275956257
JVASP-46700,minimum local difference in NpValence,2.1399774312246986
JVASP-46700,MagpieData avg_dev Column,1.86696552896015
JVASP-46700,MagpieData mode NsValence,1.6519539708464759
JVASP-46700,0-norm,1.5555187301857107
JVASP-46700,mean CN_VoronoiNN,1.5426507521965842
JVASP-46700,compound possible,1.491237471689864
JVASP-149914,avg_dev local difference in Electronegativity,3.676100492755693
JVASP-149914,MagpieData mean Electronegativity,2.657397457206444
JVASP-149914,range local difference in NfValence,2.4620493598908837
JVASP-149914,MagpieData maximum NValence,2.082110807234465
JVASP-149914,avg_dev local difference in AtomicWeight,1.9819851637168981
JVASP-149914,avg_dev local difference in NValence,1.925150015528297
JVASP-149914,avg_dev local difference in MendeleevNumber,1.7798668963301998
JVASP-149914,avg_dev local difference in NpValence,1.6445835354154537
JVASP-149914,avg_dev local difference in CovalentRadius,1.6030927639372698
JVASP-149914,MagpieData maximum MeltingT,1.5974891072224957
JVASP-99038,avg_dev local difference in Electronegativity,3.6896123029448242
JVASP-99038,avg_dev local difference in CovalentRadius,3.0210597164628203
JVASP-99038,MagpieData mean Electronegativity,2.836597950494194
JVASP-99038,avg_dev local difference in NpValence,2.584027146727848
JVASP-99038,avg_dev local difference in Column,1.9273402877590622
JVASP-99038,avg_dev local difference in SpaceGroupNumber,1.894046786988867
JVASP-99038,10-norm,1.825614146312171
JVASP-99038,MagpieData maximum AtomicWeight,1.7383543433415616
JVASP-99038,avg_dev local difference in MeltingT,1.712809675866153
JVASP-99038,avg_dev local difference in AtomicWeight,1.5113378455574324
JVASP-121474,MagpieData mode GSbandgap,4.994147045296065
JVASP-121474,MagpieData mode NsUnfilled,3.02766068919251
JVASP-121474,0-norm,2.943450943911764
JVASP-121474,avg_dev local difference in Electronegativity,2.6594740573346067
JVASP-121474,avg_dev local difference in SpaceGroupNumber,2.110963072005556
JVASP-121474,MagpieData avg_dev Column,1.968589985336511
JVASP-121474,MagpieData maximum AtomicWeight,1.7762855055045563
JVASP-121474,MagpieData range NdValence,1.6725222956445078
JVASP-121474,MagpieData mode NsValence,1.6519539708464759
JVASP-121474,minimum local difference in NpValence,1.5866410344580073
JVASP-63832,avg_dev local difference in MeltingT,3.5043702135188295
JVASP-63832,MagpieData minimum Column,2.694202165762905
JVASP-63832,MagpieData mean Electronegativity,2.6044518569168824
JVASP-63832,MagpieData maximum MeltingT,2.2798170458858977
JVASP-63832,MagpieData avg_dev MeltingT,2.0157104988006176
JVASP-63832,minimum neighbor distance variation,1.9571531866672152
JVASP-63832,MagpieData mean Column,1.8199085536196487
JVASP-63832,MagpieData minimum MendeleevNumber,1.7541820525202974
JVASP-63832,MagpieData maximum CovalentRadius,1.6715952276582757
JVASP-63832,mean neighbor distance variation,1.6356084839690155
JVASP-87240,avg_dev local difference in GSvolume_pa,4.212323855851309
JVASP-87240,MagpieData maximum GSvolume_pa,3.2342010394252028
JVASP-87240,MagpieData avg_dev GSvolume_pa,2.948330381697712
JVASP-87240,minimum local difference in Electronegativity,2.672974215677218
JVASP-87240,minimum local difference in CovalentRadius,2.1627420538051174
JVASP-87240,avg_dev local difference in Electronegativity,2.1367702213422146
JVASP-87240,minimum local difference in Column,1.914262385800598
JVASP-87240,MagpieData avg_dev Column,1.9082470311043853
JVASP-87240,avg_dev local difference in CovalentRadius,1.77736508537884
JVASP-87240,minimum local difference in NpValence,1.703365503720786
JVASP-125200,MagpieData maximum SpaceGroupNumber,6.117639484469074
JVASP-125200,MagpieData minimum GSbandgap,3.9070729251754037
JVASP-125200,MagpieData minimum Column,3.503412438418007
JVASP-125200,minimum neighbor distance variation,2.5635711384491406
JVASP-125200,MagpieData minimum MendeleevNumber,2.3736236893104077
JVASP-125200,MagpieData mean Electronegativity,2.362123917130037
JVASP-125200,MagpieData mean Column,2.1133540616004556
JVASP-125200,MagpieData avg_dev Column,1.9769108683024768
JVASP-125200,MagpieData maximum MeltingT,1.9269643388018276
JVASP-125200,MagpieData mode NdValence,1.881311590176623
JVASP-102058,avg_dev local difference in AtomicWeight,2.89278322636978
JVASP-102058,minimum local difference in Electronegativity,2.7868401087004093
JVASP-102058,range local difference in NfValence,2.462049054119849
JVASP-102058,avg_dev local difference in NValence,1.9666506238953887
JVASP-102058,avg_dev local difference in Electronegativity,1.962855348457253
JVASP-102058,minimum local difference in NpValence,1.9157552419009942
JVASP-102058,avg_dev local difference in MendeleevNumber,1.9008649009796355
JVASP-102058,MagpieData maximum NValence,1.799732211963139
JVASP-102058,MagpieData mean Electronegativity,1.7939768986381943
JVASP-102058,avg_dev local difference in NdValence,1.734719344935985
JVASP-98799,MagpieData mode GSbandgap,4.994147045296065
JVASP-98799,0-norm,4.331383157637818
JVASP-98799,mean neighbor distance variation,3.3097497466949792
JVASP-98799,MagpieData mode NsUnfilled,3.02766068919251
JVASP-98799,avg_dev local difference in MeltingT,2.8000065162054595
JVASP-98799,MagpieData maximum MeltingT,2.2798170458858977
JVASP-98799,mean ordering parameter shell 1,2.1152453495854053
JVASP-98799,avg_dev local difference in SpaceGroupNumber,1.969929267576525
JVASP-98799,MagpieData avg_dev MeltingT,1.7567369211253245
JVASP-98799,MagpieData mode NsValence,1.6519539708464759
JVASP-112803,minimum local difference in Electronegativity,3.1371307645262463
JVASP-112803,minimum local difference in SpaceGroupNumber,2.9675663893914574
JVASP-112803,minimum local difference in Column,2.732154143928038
JVASP-112803,minimum local difference in NpValence,2.525225628094466
JVASP-112803,mean ordering parameter shell 1,1.9264818959882897
JVASP-112803,MagpieData avg_dev Column,1.6784796284512908
JVASP-112803,MagpieData mode NsValence,1.6519539708464759
JVASP-112803,10-norm,1.6099481962831774
JVASP-112803,0-norm,1.5555187301857107
JVASP-112803,mean CN_VoronoiNN,1.4645875802103177
JVASP-115578,minimum local difference in CovalentRadius,2.933359368367457
JVASP-115578,minimum local difference in Electronegativity,2.8138670252410245
